,economy,year,LandArea(count),EnergieNatualGaz(%total),RenewableConso(%totalconso),FossilfuelConso(%totalconso),PrimaryEnergy(%total),ConsoElec,PrimaryEnergy(kgoil),CO2Emission(kt),AgricultureMethane(ktco2),AgricultureMethane(٪total),EnergieMethane(ktco2),EnergieMethane,GlobalMethane(ktco2),GlobalMethane(pct_change),Population_density,AirTransport,GDP($),Population,meth_valuebylandaera,Emissions intensity,Per capita emissions,Per capita density emissions
7462,MLI,1982,1220190.0,,,,,,,,,83.2950904141707,,2.7621146168911,,,6.30750047123809,3800.0,1333754226.22123,7696349.0,,,,
7463,MLI,1983,1220190.0,,,,,,,,,81.9309500655511,,3.21426547235235,,,6.44485203124104,3600.0,1297765325.81885,7863944.0,,,,
7464,MLI,1984,1220190.0,,,,,,,,,79.9947011813259,,3.66050850580484,,,6.58102344716806,3400.0,1232932104.67093,8030099.0,,,,
7465,MLI,1985,1220190.0,,,,,,,,,79.2453698758342,,4.11400035883031,,,6.71014432178595,3100.0,1392196048.89064,8187651.0,,,,
7466,MLI,1986,1220190.0,,,,,,,,,79.4812034540358,,3.93330208480702,,,6.8305657315664,1700.0,1852163455.53598,8334588.0,,,,
7467,MLI,1987,1220190.0,,,,,,,,,78.924883136994,,3.93956657434599,,,6.94508969914521,100.0,2090629984.18361,8474329.0,,,,
7468,MLI,1988,1220190.0,,,,,,,,,79.0387777144554,,5.27649828010987,,,7.0624033961924,,2169040604.50929,8617474.0,,,,
7469,MLI,1989,1220190.0,,,,,,,,,78.6018821789809,,5.10901152626756,,,7.19078340258484,,2181821905.94196,8774122.0,,,,
7470,MLI,1990,1220190.0,,88.6375668252837,,,,,10.0,8710.0,95.2954048140044,,3.39168490153173,8829.99992370605,,7.33084683532892,,2681912149.14767,8945026.0,0.007236577847471335,3.292426982185932e-06,0.000987140777869852,1204.499305749015
7471,MLI,1991,1220190.0,,88.6248751549898,,,,,10.0,8670.0,95.1701427003293,,3.40285400658617,8800.00019073486,-5.83636234581699,7.47749858628574,,2724131460.10827,9123969.0,0.007211991731398274,3.2303874903251202e-06,0.0009644925569929994,1176.8641731172884
7472,MLI,1992,1220190.0,,87.9773668460456,,,,,10.0,8680.0,95.0711938663746,,3.50492880613363,8810.0004196167,-0.316232081506307,7.63042804809087,1100.0,2830673380.79743,9310572.0,0.007220187363948811,3.112333792864096e-06,0.0009462362161655266,1154.5879686030141
7473,MLI,1993,1220190.0,,87.4989634238096,,,,,10.0,8790.0,95.027027027027,,3.56756756756757,8920.00007629395,-0.322694445650995,7.79100795777707,1300.0,2818281080.10984,9506510.0,0.007310336977269074,3.165049838090068e-06,0.0009383043910219367,1144.9096348810565
7474,MLI,1994,1220190.0,,87.7995424195127,,,,,10.0,8960.0,95.0159066808059,,3.60551431601273,9090.00015258789,3.22577911215591,7.95924978896729,1300.0,2081846499.03751,9711797.0,0.007449659604313993,4.3663162278248785e-06,0.0009359750983868269,1142.0674553006227
7475,MLI,1995,1220190.0,,88.0724996026455,,,,,10.0,9190.0,95.0361944157187,,3.51602895553257,9329.99992370605,10.4576942920374,8.13077799359116,1300.0,2706425157.92907,9921094.0,0.007646350096055573,3.4473519049184694e-06,0.0009404204741640437,1147.4916583702247
7476,MLI,1996,1220190.0,,87.8527926055319,,,,,0.0,9670.0,93.5203094777563,,5.02901353965184,9829.99992370605,12.5298884341692,8.30354780812824,1500.0,2780422047.73085,10131906.0,0.00805612234463981,3.5354344610123053e-06,0.0009702024400646877,1183.8313153425315
7477,MLI,1997,1220190.0,,87.7287732783496,,,,,10.0,9780.0,91.830985915493,,6.47887323943662,9960.00003814697,15.9136246764845,8.48990812906187,1500.0,2697105821.83307,10359301.0,0.00816266322306114,3.6928473319514487e-06,0.0009614548354321368,1173.1575756459388
7478,MLI,1998,1220190.0,,85.59891347711,,,,,,10320.0,90.6057945566286,,7.55048287971905,10529.9997329712,22.3177216034715,8.70395184356535,1500.0,2920358712.64824,10620475.0,0.008629803336342046,3.6057213407945986e-06,0.0009914810526809017,1209.7952656707091
7479,MLI,1999,1220190.0,,85.315378165726,,,,,,11010.0,89.6579804560261,,8.46905537459283,11239.9997711182,23.4406897991052,8.94696153877675,1500.0,3440724707.80834,10916993.0,0.009211679960594826,3.266753584095315e-06,0.001029587522051008,1256.2923985314194
7480,MLI,2000,1220190.0,,83.47,,,,,1410.0,11370.0,88.5514018691589,380.0,9.42367601246106,12020.0004577637,23.8051247607071,9.21094337767069,1518.0,2961484953.73364,11239101.0,0.009850925231122775,4.058774785470274e-06,0.0010694805979378332,1304.969530797765
7481,MLI,2001,1220190.0,,82.1,,,,,1610.0,11260.0,88.1064162754303,390.0,9.78090766823161,11920.0000762939,31.5281796155847,9.4934592153681,716.0,3468337909.17148,11583824.0,0.009768970468774453,3.436804714088934e-06,0.0010290211657475027,1255.6013362334452
7482,MLI,2002,1220190.0,,83.58,,,,,1399.99997615814,11480.0,87.9693486590038,400.0,9.88505747126437,12159.9998474121,27.1846233871899,9.79573672952573,,3908121459.12749,11952660.0,0.009965660960516067,3.1114692761178635e-06,0.001017346753560471,1241.3563352269512
7483,MLI,2003,1220190.0,,85.79,,,,,1399.99997615814,12000.0,88.1057268722467,410.0,9.83847283406755,12689.9995803833,33.6300370685445,10.1149534088953,,4714072191.04621,12342165.0,0.010400019325173376,2.691940018331999e-06,0.00102818262277188,1254.5781544800248
7484,MLI,2004,1220190.0,,81.53,,,,,1480.00001907349,13120.0,88.7686062246279,410.0,9.33694181326116,13819.9996948242,42.9019405102301,10.4508273301699,,5454249456.70519,12751995.0,0.011326104700763161,2.533804110817587e-06,0.0010837519693839435,1322.383315522593
7485,MLI,2005,1220190.0,,82.33,,,,,1649.99997615814,13640.0,88.8020833333333,420.0,9.24479166666667,14369.9998855591,44.9847286919433,10.8020480416984,,6247515449.73015,13180551.0,0.011776854330521558,2.30011434164277e-06,0.0010902427285140886,1330.3032749056088
7486,MLI,2006,1220190.0,,81.65,,,,,1889.99998569489,13570.0,88.7508175277959,430.0,9.28711576193591,14310.0004196167,50.7987376142435,11.1650980584991,,6905934548.38354,13623541.0,0.011727682098375417,2.0721309070278136e-06,0.0010503877383726227,1281.672614484889
7487,MLI,2007,1220190.0,,78.87,,,,,2069.9999332428,14160.0,89.0566037735849,440.0,8.93081761006289,14920.0000762939,75.8345719531277,11.5399339447135,,8156469132.86716,14080912.0,0.012227603960279875,1.8292228945209316e-06,0.0010595904637635616,1292.9016879796634
7488,MLI,2008,1220190.0,,74.99,,,,,2079.99992370605,14920.0,89.5558223289316,450.0,8.5234093637455,15699.9998092651,84.7378028173789,11.9252878650046,,9838404004.93274,14551117.0,0.0128668484492293,1.5957872640108596e-06,0.001078954956465892,1316.53004833012
7489,MLI,2009,1220190.0,,78.68,,,,,2509.99999046326,14920.0,,560.0,,15819.9996948242,85.6255833343045,12.3199132921922,,10231962890.6125,15032635.0,0.012965193695100108,1.54613536659115e-06,0.0010523770247081899,1284.0999217786862
7490,MLI,2010,1220190.0,,79.24,,,,,2779.99997138977,16090.0,,580.0,,17020.0004577637,87.3852533087834,12.7268548340832,4656.0,10689167195.3375,15529181.0,0.013948647716965145,1.5922662773193072e-06,0.0010960011643732983,1337.3296607566565
7491,MLI,2011,1220190.0,,78.85,,,,,3119.99988555908,16370.0,,590.0,,17319.9996948242,89.2591058418712,13.1452757357461,5580.0,12995113407.2335,16039734.0,0.014194510440852818,1.332808660614176e-06,0.0010798183869398458,1317.5835975601276
7492,MLI,2012,1220190.0,,78.7,,,,,3109.99989509583,16740.0,,610.0,,17719.9993133545,91.1329583749591,13.5345208533097,2753.0,12442036265.1484,16514687.0,0.014522327927088814,1.424204120268504e-06,0.001072984266268837,1309.244671858575
7493,MLI,2013,1220190.0,,80.92,,,,,3220.00002861023,17290.0,,630.0,,18309.9994659424,,13.9355616748211,360.0,13242691429.5942,17004033.0,0.015005859305470787,1.382649408036798e-06,0.001076803336358051,1313.9046629907336
7494,MLI,2014,1220190.0,,80.93,,,,,3380.00011444092,17470.0,,650.0,,18510.0002288818,,14.3844925790246,0.0,14364937996.8661,17551814.0,0.015169768830167268,1.2885541331901326e-06,0.0010545918632046693,1286.8024455637035
7495,MLI,2015,1220190.0,,79.93,,,,,3650.00009536743,18060.0,,680.0,,19139.9993896484,,14.8443332595743,,13104764333.9941,18112907.0,0.015686081175594294,1.4605374733827713e-06,0.0010567049999013632,1289.3808738296468
7496,MLI,2016,1220190.0,,76.16,,,,,4670.00007629395,19830.0,,710.0,,20959.9990844727,,15.3255689687672,,14026048690.7312,18700106.0,0.01717765191033585,1.4943623501267073e-06,0.0011208492125377631,1367.6490006464496
7497,MLI,2017,1220190.0,,76.37,,,,,5179.99982833862,20260.0,,730.0,,21430.0003051758,,15.8265147231169,,15365711725.0672,19311355.0,0.01756283882442554,1.3946636959364196e-06,0.0011097098212515797,1354.0568267929643
7498,MLI,2018,1220190.0,,76.61,,,,,5469.99979019165,20990.0,,760.0,,22200.0007629395,,16.3370442308165,,17070866299.0945,19934298.0,0.018193888462402986,1.3004612873171568e-06,0.0011136585177436145,1358.8749867655822
7499,MLI,2019,1220190.0,,76.64,,,,,5829.99992370605,21720.0,,780.0,,22959.9990844727,,16.8559191601308,,17280251193.9527,20567424.0,0.018816740904672797,1.3286843360533815e-06,0.0011163283785306658,1362.132724199333
7500,MLI,2020,1220190.0,,,,,,,,,,,,,,17.3940451896836,,17465392915.9153,21224040.0,,,,
7501,MLI,2021,,,,,,,,,,,,,,,,,19140461605.8227,21904983.0,,,,
7502,MLT,1960,,,,,,,,,,,,,,,,,,326550.0,,,,
7503,MLT,1961,320.0,,,,,,,,,,,,,,1016.40625,,,325250.0,,,,
7504,MLT,1962,320.0,,,,,,,,,,,,,,1012.1875,,,323900.0,,,,
7505,MLT,1963,320.0,,,,,,,,,,,,,,1007.96875,,,322550.0,,,,
7506,MLT,1964,320.0,,,,,,,,,,,,,,1003.90625,,,321250.0,,,,
7507,MLT,1965,320.0,,,,,,,,,,,,,,996.25,,,318800.0,,,,
7508,MLT,1966,320.0,,,,,,,,,,,,,,985.0,,,315200.0,,,,
7509,MLT,1967,320.0,,,,,,,,,,,,,,973.59375,,,311550.0,,,,
7510,MLT,1968,320.0,,,,,,,,,,,,,,962.1875,,,307900.0,,,,
7511,MLT,1969,320.0,,,,,,,,,,,,,,950.9375,,,304300.0,,,,
7512,MLT,1970,320.0,,,,,,,,,31.1767706256981,,1.59106784914061,,,945.78125,2400.0,250721821.553678,302650.0,,,,
7513,MLT,1971,320.0,0.0,,,0.0,1007.59828212752,695.95639246779,,,32.5313982931779,,1.52495500558155,,,945.9375,1900.0,264579879.784878,302700.0,,,,
7514,MLT,1972,320.0,0.0,,100.0,0.0,1071.25144652009,873.033559265994,,,30.7093533252078,,1.57826771685655,,,945.15625,1500.0,295118249.324933,302450.0,,,,
7515,MLT,1973,320.0,0.0,,,0.0,1207.80939774983,844.477167438782,,,30.4332545292757,,1.77518519793458,,,944.375,1700.0,345602025.375393,302200.0,,,,
7516,MLT,1974,320.0,0.0,,,0.0,1006.63584948145,775.463913429317,,,29.287630883943,,1.65577458179105,,,943.7375,2100.0,376094108.475331,301996.0,,,,
7517,MLT,1975,320.0,0.0,,100.0,0.0,1111.03076043153,687.987719494317,,,30.4507016303469,,1.40979877549195,,,950.69375,2400.0,474620439.58496,304222.0,,,,
7518,MLT,1976,320.0,0.0,,100.0,0.0,1249.28869033992,778.166227344379,,,32.9806442841219,,1.46605830443232,,,955.54375,2400.0,527936988.791275,305774.0,,,,
7519,MLT,1977,320.0,0.0,,99.999604109345,0.0,1358.43893540085,822.865426588917,,,33.1799578170695,,1.4358222754294,,,959.28125,2500.0,625573345.532174,306970.0,,,,
7520,MLT,1978,320.0,0.0,,100.0,0.0,1479.77638934561,950.342057243812,,,32.1678165944558,,1.28462414656032,,,969.31875,3400.0,793675169.878579,310182.0,,,,
7521,MLT,1979,320.0,0.0,,99.9996483405189,0.0,1598.89194554193,907.525962047858,,,31.0657920138561,,1.25612427622619,,,979.19375,3600.0,1001300838.32335,313342.0,,,,
7522,MLT,1980,320.0,0.0,,100.0,0.0,1664.32440114324,1005.12245574697,,,28.2745107677392,,1.24748545544903,,,989.515625,4300.0,1250242107.87969,316645.0,,,,
7523,MLT,1981,320.0,0.0,,100.0,0.0,1749.31500837038,1129.51201008207,,,26.6275283040094,,1.24263733352526,,,996.81875,4600.0,1243469360.56838,318982.0,,,,
7524,MLT,1982,320.0,0.0,,,0.0,1831.86150267875,1255.81010009267,,,26.2702058966581,,1.21994516402576,,,1018.43125,4800.0,1234518125.0,325898.0,,,,
7525,MLT,1983,320.0,0.0,,,0.0,1860.68182643318,945.09022037734,,,27.0278093359413,,1.23402725213455,,,1032.8875,4400.0,1165771369.00625,330524.0,,,,
7526,MLT,1984,320.0,0.0,,99.9997570846269,0.0,1920.79082134225,1245.23507757273,,,28.1181955226114,,1.1754584394183,,,1033.103125,4000.0,1101828568.76804,330593.0,,,,
7527,MLT,1985,320.0,0.0,,100.0,0.0,2110.25644074043,1023.89939723943,,,28.162271157462,,0.59167461093113,,,1051.4125,4000.0,1117835285.50512,336452.0,,,,
7528,MLT,1986,320.0,0.0,,100.0,0.0,2250.66570014702,1678.11388368443,,,28.2709299751842,,1.43997798506939,,,1069.128125,4500.0,1435079200.34957,342121.0,,,,
7529,MLT,1987,320.0,0.0,,,0.0,2487.77160108568,1750.65387462444,,,28.1548909933251,,1.39025787453071,,,1076.515625,4700.0,1751247763.41948,344485.0,,,,
7530,MLT,1988,320.0,0.0,,100.0,0.0,2692.00316706255,1871.37695242208,,,27.8691989541914,,1.52731651794609,,,1085.390625,5300.0,2019474244.19359,347325.0,,,,
7531,MLT,1989,320.0,0.0,,100.0,0.0,2851.26111279019,1983.26879979015,,,27.6201688175767,,1.49368965155824,,,1096.00625,6000.0,2118574772.11136,350722.0,,,,
7532,MLT,1990,320.0,0.0,0.0,100.0,0.0,2823.50283762035,1961.64271395093,2310.0,90.0,56.25,0.0,0.0,150.000005960464,,1106.78125,6600.0,2547163582.33149,354170.0,0.46875001862645,5.88890352394112e-08,0.00042352544247243977,0.13552814159118073
7533,MLT,1991,320.0,0.0,0.0,100.0,0.0,3597.68582775632,1846.50057029779,2210.0,90.0,56.25,0.0,6.25,159.999996423721,3.74257782042824,1137.015625,6800.0,2750041434.26295,363845.0,0.4999999888241281,5.818094026885208e-08,0.0004397476849310036,0.14071925917792114
7534,MLT,1992,320.0,0.0,0.0,100.0,0.0,3726.69455793786,1807.05786985403,2170.0,100.0,55.5555555555556,0.0,5.55555555555556,170.000001788139,6.65365342987847,1148.80625,7500.0,3021910216.71827,367618.0,0.5312500055879343,5.625580827902802e-08,0.0004624365558491124,0.14797969787171594
7535,MLT,1993,320.0,0.0,0.0,,0.0,3716.59107802687,2289.02151313734,2810.0,100.0,55.5555555555556,10.0,5.55555555555556,180.000007152557,9.61434654831164,1160.3375,9500.0,2709178326.78271,371308.0,0.5625000223517407,6.644081172992268e-08,0.0004847727685709896,0.15512728594271666
7536,MLT,1994,320.0,0.0,0.0,,0.0,3735.3554057263,2056.34250007337,2510.0,100.0,52.6315789473684,0.0,5.26315789473684,189.999997615814,11.7658925971767,1171.240625,11300.0,2998570146.54095,374797.0,0.5937499925494187,6.336353272742065e-08,0.0005069410844158679,0.16222114701307772
7537,MLT,1995,320.0,0.0,0.0,100.0,0.0,3921.37120812678,1879.09458718295,2380.0,90.0,50.0,10.0,5.55555555555556,180.000007152557,14.0968250246724,1179.434375,12800.0,3461332684.8249,377419.0,0.5625000223517407,5.200309347371004e-08,0.0004769235442639533,0.15261553416446505
7538,MLT,1996,320.0,0.0,0.0,100.0,0.0,3790.42128953291,1836.66969373922,2320.0,90.0,47.3684210526316,0.0,5.26315789473684,189.999997615814,18.3230372458466,1187.203125,13600.0,3585755121.48642,379905.0,0.5937499925494187,5.2987443698345024e-08,0.0005001250249820719,0.160040007994263
7539,MLT,1997,320.0,0.0,0.0,100.0,0.0,3827.15372096,2047.42274504886,2470.0,90.0,45.0,10.0,5.0,200.000002980232,22.7924297857723,1196.221875,13400.0,3722389055.72239,382791.0,0.6250000093132251,5.372893590281061e-08,0.0005224783314660795,0.1671930660691454
7540,MLT,1998,320.0,0.0,0.0,99.9998552304514,0.0,3921.75183694233,1792.82716520412,2370.0,80.0,40.0,0.0,5.0,200.000002980232,22.7804343440402,1204.021875,12700.0,3958227428.44513,385287.0,0.6250000093132251,5.052766840605619e-08,0.0005190935665626715,0.16610994130005488
7541,MLT,1999,320.0,0.0,0.0,100.0,0.0,4197.86468788218,1943.42558143135,2410.0,90.0,42.8571428571429,0.0,4.76190476190476,209.999993443489,24.7247863993501,1211.18125,14100.0,4155187257.85622,387578.0,0.6562499795109031,5.053923696132867e-08,0.0005418264025395895,0.1733844488126686
7542,MLT,2000,320.0,0.0,0.0,,0.0,4311.8586366631,1731.70856757595,2130.0,90.0,40.9090909090909,0.0,4.54545454545455,219.999998807907,25.5366597056755,1219.021875,15394.0,4323339212.2281,390087.0,0.6874999962747094,5.088659205497007e-08,0.0005639767508476494,0.1804725602712478
7543,MLT,2001,320.0,0.0,0.0,,0.0,4292.31505134494,2001.33578269233,2490.0,80.0,36.3636363636364,0.0,0.0,219.999998807907,27.2710915306729,1228.2125,15056.0,4355146427.54937,393028.0,0.6874999962747094,5.0514948800860516e-08,0.0005597565537516589,0.17912209720053082
7544,MLT,2002,320.0,0.0,0.09,99.9674076094368,0.0,4500.35230030634,1851.91264972763,2319.9999332428,80.0,34.7826086956522,0.0,0.0,230.000004172325,28.2241839010267,1237.403125,14594.0,4693495693.49569,395969.0,0.7187500130385156,4.900398747378465e-08,0.0005808535622039225,0.1858731399052552
7545,MLT,2003,320.0,0.0,0.1,99.9623332550123,0.0,4872.27220496661,2071.49846204796,2609.99989509583,80.0,33.3333333333333,0.0,0.0,239.999994635582,29.2503394164763,1245.56875,14390.0,5489359280.75566,398582.0,0.7499999832361938,4.372094854074551e-08,0.000602134553581401,0.19268305714604836
7546,MLT,2004,320.0,0.0,0.12,99.9510403326363,0.0,4797.29258251343,2066.58392894524,2599.99990463257,80.0,33.3333333333333,0.0,0.0,239.999994635582,32.4073215814354,1253.9625,14356.0,6116591928.25112,401268.0,0.7499999832361938,3.9237535779864225e-08,0.0005981039969187226,0.19139327901399122
7547,MLT,2005,320.0,0.0,0.14,99.9403964487637,0.0,4912.90975995087,2181.14373727819,2630.00011444092,80.0,30.7692307692308,0.0,0.0,259.999990463257,33.2213758771667,1261.98125,14768.0,6407287650.7897,403834.0,0.8124999701976782,4.057879162506649e-08,0.0006438288763780588,0.2060252404409788
7548,MLT,2006,320.0,0.0,0.17,99.9224662920404,0.0,4897.51004174603,2055.68604616736,2650.00009536743,80.0,30.7692307692308,0.0,0.0,259.999990463257,34.7660616238557,1266.5875,15359.0,6778321415.12985,405308.0,0.8124999701976782,3.8357577715761984e-08,0.0006414874378577699,0.20527598011448636
7549,MLT,2007,320.0,0.0,0.2,99.9101608326312,0.0,4873.08346692106,2156.55579705156,2720.00002861023,80.0,29.6296296296296,10.0,0.0,270.000010728836,35.6586315381973,1271.0125,16895.0,7925403777.71694,406724.0,0.8437500335276125,3.406766624155704e-08,0.0006638408619329963,0.21242907581855883
7550,MLT,2008,320.0,0.0,0.22,99.891462471476,0.0,4836.59396305135,2043.52690294324,2720.00002861023,80.0,42.1052631578947,10.0,5.26315789473684,189.999997615814,27.6554909134529,1279.309375,17334.0,9090376446.46258,409379.0,0.5937499925494187,2.0901224359058357e-08,0.00046411759669111996,0.14851763094115839
7551,MLT,2009,320.0,0.0,0.26,99.8802715215794,0.0,4434.18663343653,1887.20340770516,2509.99999046326,70.0,,0.0,,200.000002980232,27.409584357944,1288.990625,18362.0,8696304529.03584,412477.0,0.6250000093132251,2.2998274992838373e-08,0.0004848755275572505,0.15516016881832018
7552,MLT,2010,320.0,0.0,1.22,99.6724695817513,0.194096539950439,4767.09737809644,2012.31580572631,2589.99991416931,70.0,,10.0,,219.999998807907,28.2568987421144,1295.3375,16828.0,9035927349.8608,414508.0,0.6874999962747094,2.434725184142789e-08,0.0005307497052117377,0.16983990566775606
7553,MLT,2011,320.0,0.0,1.97,99.2384535750742,0.298158862995159,4867.05679994619,1993.32881701212,2569.9999332428,60.0,,10.0,,200.000002980232,2.12921146483864,1300.8375,14891.0,9638919821.82628,416268.0,0.6250000093132251,2.0749213260115918e-08,0.0004804597110040455,0.15374710752129456
7554,MLT,2012,320.0,0.0,2.67,99.0384089728755,0.409100434612266,5002.04748254878,2090.39397373508,2720.00002861023,60.0,,10.0,,200.000002980232,-23.1513250024716,1312.5875,13845.0,9462289605.55056,420028.0,0.6250000093132251,2.1136533684501942e-08,0.00047615873937030865,0.15237079659849875
7555,MLT,2013,320.0,0.0,3.24,98.7575965879798,0.455274518687476,4915.87376486911,1803.21010782525,2369.99988555908,60.0,,10.0,,189.999997615814,,1331.146875,14257.0,10551600478.1511,425967.0,0.5937499925494187,1.8006746749864308e-08,0.0004460439367740083,0.1427340597676827
7556,MLT,2014,320.0,0.0,4.48,97.7884616626645,0.820107289512469,4924.54401944044,1781.50442518605,2359.99989509583,60.0,,10.0,,200.000002980232,,1357.99375,14022.0,11626278729.9057,434558.0,0.6250000093132251,1.7202409096367344e-08,0.0004602377656842861,0.14727608501897155
7557,MLT,2015,320.0,0.0,5.98,,,,,1659.9999666214,60.0,,0.0,,209.999993443489,,1390.790625,13639.0,11091423499.3898,445053.0,0.6562499795109031,1.8933547479729925e-08,0.0004718538992962389,0.15099324777479642
7558,MLT,2016,320.0,,9.22,,,,,1350.00002384186,60.0,,0.0,,219.999998807907,,1422.9875,12305.0,11668253265.4417,455356.0,0.6874999962747094,1.885457864198827e-08,0.0004831384648668448,0.15460430875739034
7559,MLT,2017,320.0,,7.27,,,,,1519.99998092651,60.0,,0.0,,219.999998807907,,1462.496875,12799.0,13489380930.8631,467999.0,0.6874999962747094,1.6309124928376576e-08,0.0004700864719965363,0.1504276710388916
7560,MLT,2018,320.0,,7.54,,,,,1549.99995231628,50.0,,0.0,,219.999998807907,,1514.46875,20903.0,15298771846.9532,484630.0,0.6874999962747094,1.4380239211928683e-08,0.0004539545608152756,0.14526545946088817
7561,MLT,2019,320.0,,7.7,,,,,1659.9999666214,50.0,,0.0,,219.999998807907,,1575.19375,19317.0,15725847979.4022,504062.0,0.6874999962747094,1.3989706570740361e-08,0.0004364542433428963,0.1396653578697268
7562,MLT,2020,320.0,,,,,,,,,,,,,,1610.4125,6289.09,14933066818.9606,515332.0,,,,
7563,MLT,2021,,,,,,,,,,,,,,,,,17364044943.8202,518536.0,,,,
7564,MMR,1960,,,,,,,,,,,,,,,,,,21720697.0,,,,
7565,MMR,1961,653540.0,,,,,,,,,,,,,,33.9736037579949,,584351384.464088,22203109.0,,,,
7566,MMR,1962,653540.0,,,,,,,,,,,,,,34.7334562536341,,612517344.756215,22699703.0,,,,
7567,MMR,1963,653540.0,,,,,,,,,,,,,,35.5153272944273,,659976659.599529,23210687.0,,,,
7568,MMR,1964,653540.0,,,,,,,,,,,,,,36.3219053156655,,475197381.868256,23737818.0,,,,
7569,MMR,1965,653540.0,,,,,,,,,,,,,,37.1620375187441,,402619413.648984,24286878.0,,,,
7570,MMR,1966,653540.0,,,,,,,,,,,,,,38.0308841080883,,317816209.973753,24854704.0,,,,
7571,MMR,1967,653540.0,,,,,,,,,,,,,,38.9265064112373,,328182434.544961,25440029.0,,,,
7572,MMR,1968,653540.0,,,,,,,,,,,,,,39.8508293294978,,531186357.405981,26044111.0,,,,
7573,MMR,1969,653540.0,,,,,,,,,,,,,,40.7924212749028,,551379225.912926,26659479.0,,,,
7574,MMR,1970,653540.0,,,,,,,,,55.8731117695896,,3.14187934044531,,,41.7481898583101,21700.0,578992638.8291,27284112.0,,,,
7575,MMR,1971,653540.0,3.90738060781476,,19.089697219324,80.3913738019169,19.8101712727225,283.186147581907,,,73.7657416638321,,4.30349284550962,,,42.7134574777366,22500.0,559378375.675676,27914953.0,,,,
7576,MMR,1972,653540.0,4.98034076015727,,18.4822956214058,80.9336820261664,21.1894466468821,281.589603567868,,,62.2247328645165,,3.86654489190283,,,43.6881430363864,22900.0,634525053.103964,28551949.0,,,,
7577,MMR,1973,653540.0,6.57734470158343,,14.974115292161,84.4002260333422,22.8353118679573,271.466461784317,,,49.7554561628505,,3.00068262820461,,,44.6267344003427,23500.0,667038769.091964,29165356.0,,,,
7578,MMR,1974,653540.0,6.02836879432624,,16.6930908120177,82.7141921079454,22.5867654461209,276.997100289541,,,73.403990349245,,4.56366743530514,,,45.5242770144138,17900.0,1000557949.59229,29751936.0,,,,
7579,MMR,1975,653540.0,11.0429447852761,,16.4066960009325,83.0115420604623,25.5072818346366,276.222738021497,,,73.6551720078648,,4.52209194589132,,,46.4306331670594,17100.0,1128484859.02503,30344276.0,,,,
7580,MMR,1976,653540.0,8.88278388278388,,17.8632487482512,81.5045030741477,27.7621792825949,280.913178551373,,,73.1007319820247,,4.63351701631759,,,47.3442711999266,17200.0,1155595925.08513,30941375.0,,,,
7581,MMR,1977,653540.0,8.31234256926952,,18.0929614323238,81.2123436032205,30.1699295931452,281.289655472714,,,54.8104416397929,,3.65796290848963,,,48.2825810202895,17400.0,1000350726.87418,31554598.0,,,,
7582,MMR,1978,653540.0,8.5277554304103,,17.7930433548469,81.5029434082138,31.6911901070295,279.336029797921,,,49.400728171475,,3.27337311999873,,,49.2480965204884,17400.0,916914661.349421,32185601.0,,,,
7583,MMR,1979,653540.0,11.7910447761194,,17.9186787744393,81.3589478089024,33.5143320537257,279.29637817621,,,53.1641366022995,,3.89822251150306,,,50.2215304342504,18500.0,919525191.636393,32821779.0,,,,
7584,MMR,1980,653540.0,13.1809011432414,,18.9066059225513,80.366859023268,34.7220344267477,281.54899477768,,,48.611535561061,,3.51967899197699,,,51.2069360712428,19400.0,1010596805.47618,33465781.0,,,,
7585,MMR,1981,653540.0,14.5519713261649,,18.6488189203773,80.5773030014144,31.2224256875486,280.182748228985,,,54.6411546957568,,3.71607542227934,,,52.1928236986259,19500.0,1064867669.38909,34110098.0,,,,
7586,MMR,1982,653540.0,15.270618556701,,18.842660921839,80.3401136978918,33.1581535122342,280.788712734279,,,53.7180078806953,,3.87275753256703,,,53.1606114392386,21500.0,1302701536.67393,34742586.0,,,,
7587,MMR,1983,653540.0,17.0746268656716,,18.2909441080992,80.8445064288958,33.6492542879228,278.841264216034,,,34.0847937985789,,2.40456573397623,,,54.20366312697,22300.0,1427209835.80133,35424262.0,,,,
7588,MMR,1984,653540.0,25.1322751322751,,19.6456661655217,79.5042028901617,36.3110033844731,282.834452964087,,,53.4908804900691,,4.09162328442207,,,55.3291887260152,21700.0,1354699245.07241,36159838.0,,,,
7589,MMR,1985,653540.0,31.0523831996225,,19.8758987428654,79.3393087879688,43.2471770032391,298.01740841224,,,60.804221253527,,4.99769062527725,,,56.4326896593935,22500.0,1310837294.25837,36881020.0,,,,
7590,MMR,1986,653540.0,35.5902004454343,,21.1178756249053,78.0827522976863,43.2765167141573,298.365739264576,,,53.2361855945043,,4.3837687949486,,,57.4904979037243,22500.0,1590096758.97152,37572340.0,,,,
7591,MMR,1987,653540.0,34.8706896551724,,16.4490706998776,82.7335149892087,43.5485719978602,281.783689874952,,,42.2957463814703,,3.57091489590174,,,58.5016540686109,22500.0,1448003803.86246,38233171.0,,,,
7592,MMR,1988,653540.0,42.8571428571429,,16.0204617378117,83.2248420356319,38.6690737714851,274.121230504985,,,52.5674176472509,,4.26364050502807,,,59.4734369740184,22600.0,1392547742.82535,38868270.0,,,,
