,economy,year,GlobalMethane(ktco2),LandArea(count),CO2Emission(kt),AgricultureMethane(ktco2),EnergieMethane(ktco2),AirTransport,note_year
7446,MLI,1966,,1220190.0,,,,,-1.0
7447,MLI,1967,,1220190.0,,,,,-1.0
7448,MLI,1968,,1220190.0,,,,,-1.0
7449,MLI,1969,,1220190.0,,,,,-1.0
7450,MLI,1970,,1220190.0,,,,3600.0,-1.0
7451,MLI,1971,,1220190.0,,,,2800.0,-1.0
7452,MLI,1972,,1220190.0,,,,2700.0,-1.0
7453,MLI,1973,,1220190.0,,,,2600.0,-1.0
7454,MLI,1974,,1220190.0,,,,2600.0,-1.0
7455,MLI,1975,,1220190.0,,,,2600.0,-1.0
7456,MLI,1976,,1220190.0,,,,2900.0,-1.0
7457,MLI,1977,,1220190.0,,,,3100.0,-1.0
7458,MLI,1978,,1220190.0,,,,3100.0,-1.0
7459,MLI,1979,,1220190.0,,,,3700.0,-1.0
7460,MLI,1980,,1220190.0,,,,3800.0,-1.0
7461,MLI,1981,,1220190.0,,,,3600.0,-1.0
7462,MLI,1982,,1220190.0,,,,3800.0,-1.0
7463,MLI,1983,,1220190.0,,,,3600.0,-1.0
7464,MLI,1984,,1220190.0,,,,3400.0,-1.0
7465,MLI,1985,,1220190.0,,,,3100.0,-1.0
7466,MLI,1986,,1220190.0,,,,1700.0,-1.0
7467,MLI,1987,,1220190.0,,,,100.0,-1.0
7468,MLI,1988,,1220190.0,,,,,-1.0
7469,MLI,1989,,1220190.0,,,,,-1.0
7470,MLI,1990,8829.99992370605,1220190.0,10.0,8710.0,,,0.04614640773834438
7471,MLI,1991,8800.00019073486,1220190.0,10.0,8670.0,,,0.0454146668560792
7472,MLI,1992,8810.0004196167,1220190.0,10.0,8680.0,,1100.0,0.04513608924555466
7473,MLI,1993,8920.00007629395,1220190.0,10.0,8790.0,,1300.0,0.04515884243473811
7474,MLI,1994,9090.00015258789,1220190.0,10.0,8960.0,,1300.0,0.04475021867218583
7475,MLI,1995,9329.99992370605,1220190.0,10.0,9190.0,,1300.0,0.043913115499120685
7476,MLI,1996,9829.99992370605,1220190.0,0.0,9670.0,,1500.0,0.04582643621334773
7477,MLI,1997,9960.00003814697,1220190.0,10.0,9780.0,,1500.0,0.0490061000243477
7478,MLI,1998,10529.9997329712,1220190.0,,10320.0,,1500.0,0.05168859056486732
7479,MLI,1999,11239.9997711182,1220190.0,,11010.0,,1500.0,0.055537713151646455
7480,MLI,2000,12020.0004577637,1220190.0,1410.0,11370.0,380.0,1518.0,0.05941670922609143
7481,MLI,2001,11920.0000762939,1220190.0,1610.0,11260.0,390.0,716.0,0.05941210741602995
7482,MLI,2002,12159.9998474121,1220190.0,1399.99997615814,11480.0,400.0,,0.061142395157206604
7483,MLI,2003,12689.9995803833,1220190.0,1399.99997615814,12000.0,410.0,,0.06186320517874942
7484,MLI,2004,13819.9996948242,1220190.0,1480.00001907349,13120.0,410.0,,0.06374979570249542
7485,MLI,2005,14369.9998855591,1220190.0,1649.99997615814,13640.0,420.0,,0.06351451415208492
7486,MLI,2006,14310.0004196167,1220190.0,1889.99998569489,13570.0,430.0,,0.06062082634788909
7487,MLI,2007,14920.0000762939,1220190.0,2069.9999332428,14160.0,440.0,,0.061227213178028386
7488,MLI,2008,15699.9998092651,1220190.0,2079.99992370605,14920.0,450.0,,0.06320387291079836
7489,MLI,2009,15819.9996948242,1220190.0,2509.99999046326,14920.0,560.0,,0.06181256899499371
7490,MLI,2010,17020.0004577637,1220190.0,2779.99997138977,16090.0,580.0,4656.0,0.06346128746978606
7491,MLI,2011,17319.9996948242,1220190.0,3119.99988555908,16370.0,590.0,5580.0,0.06178873335120233
7492,MLI,2012,17719.9993133545,1220190.0,3109.99989509583,16740.0,610.0,2753.0,0.06313519955011009
7493,MLI,2013,18309.9994659424,1220190.0,3220.00002861023,17290.0,630.0,360.0,0.06385241461931974
7494,MLI,2014,18510.0002288818,1220190.0,3380.00011444092,17470.0,650.0,0.0,0.06376602007276126
7495,MLI,2015,19139.9993896484,1220190.0,3650.00009536743,18060.0,680.0,,0.06602219584663446
7496,MLI,2016,20959.9990844727,1220190.0,4670.00007629395,19830.0,710.0,,0.07485246489798589
7497,MLI,2017,21430.0003051758,1220190.0,5179.99982833862,20260.0,730.0,,0.07575918505000069
7498,MLI,2018,22200.0007629395,1220190.0,5469.99979019165,20990.0,760.0,,0.07662042352172922
7499,MLI,2019,22959.9990844727,1220190.0,5829.99992370605,21720.0,780.0,,0.07808593806354143
7500,MLI,2020,,1220190.0,,,,,-1.0
7501,MLI,2021,,,,,,,-1.0
7502,MLT,1960,,,,,,,-1.0
7503,MLT,1961,,320.0,,,,,-1.0
7504,MLT,1962,,320.0,,,,,-1.0
7505,MLT,1963,,320.0,,,,,-1.0
7506,MLT,1964,,320.0,,,,,-1.0
7507,MLT,1965,,320.0,,,,,-1.0
7508,MLT,1966,,320.0,,,,,-1.0
7509,MLT,1967,,320.0,,,,,-1.0
7510,MLT,1968,,320.0,,,,,-1.0
7511,MLT,1969,,320.0,,,,,-1.0
7512,MLT,1970,,320.0,,,,2400.0,-1.0
7513,MLT,1971,,320.0,,,,1900.0,-1.0
7514,MLT,1972,,320.0,,,,1500.0,-1.0
7515,MLT,1973,,320.0,,,,1700.0,-1.0
7516,MLT,1974,,320.0,,,,2100.0,-1.0
7517,MLT,1975,,320.0,,,,2400.0,-1.0
7518,MLT,1976,,320.0,,,,2400.0,-1.0
7519,MLT,1977,,320.0,,,,2500.0,-1.0
7520,MLT,1978,,320.0,,,,3400.0,-1.0
7521,MLT,1979,,320.0,,,,3600.0,-1.0
7522,MLT,1980,,320.0,,,,4300.0,-1.0
7523,MLT,1981,,320.0,,,,4600.0,-1.0
7524,MLT,1982,,320.0,,,,4800.0,-1.0
7525,MLT,1983,,320.0,,,,4400.0,-1.0
7526,MLT,1984,,320.0,,,,4000.0,-1.0
7527,MLT,1985,,320.0,,,,4000.0,-1.0
7528,MLT,1986,,320.0,,,,4500.0,-1.0
7529,MLT,1987,,320.0,,,,4700.0,-1.0
7530,MLT,1988,,320.0,,,,5300.0,-1.0
7531,MLT,1989,,320.0,,,,6000.0,-1.0
7532,MLT,1990,150.000005960464,320.0,2310.0,90.0,0.0,6600.0,0.0007839140991634839
7533,MLT,1991,159.999996423721,320.0,2210.0,90.0,0.0,6800.0,0.0008257211792117432
7534,MLT,1992,170.000001788139,320.0,2170.0,100.0,0.0,7500.0,0.0008709574219052911
7535,MLT,1993,180.000007152557,320.0,2810.0,100.0,10.0,9500.0,0.0009112771179068524
7536,MLT,1994,189.999997615814,320.0,2510.0,100.0,0.0,11300.0,0.0009353730801205564
7537,MLT,1995,180.000007152557,320.0,2380.0,90.0,10.0,12800.0,0.0008471984103503643
7538,MLT,1996,189.999997615814,320.0,2320.0,90.0,0.0,13600.0,0.0008857602074115429
7539,MLT,1997,200.000002980232,320.0,2470.0,90.0,10.0,13400.0,0.0009840582443152858
7540,MLT,1998,200.000002980232,320.0,2370.0,80.0,0.0,12700.0,0.000981739651393183
7541,MLT,1999,209.999993443489,320.0,2410.0,90.0,0.0,14100.0,0.0010376263020645822
7542,MLT,2000,219.999998807907,320.0,2130.0,90.0,0.0,15394.0,0.0010874937987599572
7543,MLT,2001,219.999998807907,320.0,2490.0,80.0,0.0,15056.0,0.0010965321708928787
7544,MLT,2002,230.000004172325,320.0,2319.9999332428,80.0,0.0,14594.0,0.001156476259681558
7545,MLT,2003,239.999994635582,320.0,2609.99989509583,80.0,0.0,14390.0,0.0011699897085884153
7546,MLT,2004,239.999994635582,320.0,2599.99990463257,80.0,0.0,14356.0,0.0011070876240575035
7547,MLT,2005,259.999990463257,320.0,2630.00011444092,80.0,0.0,14768.0,0.0011491839391325068
7548,MLT,2006,259.999990463257,320.0,2650.00009536743,80.0,0.0,15359.0,0.001101426541589724
7549,MLT,2007,270.000010728836,320.0,2720.00002861023,80.0,10.0,16895.0,0.0011079992044524672
7550,MLT,2008,189.999997615814,320.0,2720.00002861023,80.0,10.0,17334.0,0.0007648876336466666
7551,MLT,2009,200.000002980232,320.0,2509.99999046326,70.0,0.0,18362.0,0.0007814484337353786
7552,MLT,2010,219.999998807907,320.0,2589.99991416931,70.0,10.0,16828.0,0.0008202986364393793
7553,MLT,2011,200.000002980232,320.0,2569.9999332428,60.0,10.0,14891.0,0.0007134957893837687
7554,MLT,2012,200.000002980232,320.0,2720.00002861023,60.0,10.0,13845.0,0.0007125869406023801
7555,MLT,2013,189.999997615814,320.0,2369.99988555908,60.0,10.0,14257.0,0.0006625865089729153
7556,MLT,2014,200.000002980232,320.0,2359.99989509583,60.0,10.0,14022.0,0.0006889899539109954
7557,MLT,2015,209.999993443489,320.0,1659.9999666214,60.0,0.0,13639.0,0.0007243814596157453
7558,MLT,2016,219.999998807907,320.0,1350.00002384186,60.0,0.0,12305.0,0.000785665215058385
7559,MLT,2017,219.999998807907,320.0,1519.99998092651,60.0,0.0,12799.0,0.0007777424350601954
7560,MLT,2018,219.999998807907,320.0,1549.99995231628,50.0,0.0,20903.0,0.000759301464150481
7561,MLT,2019,219.999998807907,320.0,1659.9999666214,50.0,0.0,19317.0,0.0007482102337064595
7562,MLT,2020,,320.0,,,,6289.09,-1.0
7563,MLT,2021,,,,,,,-1.0
7564,MMR,1960,,,,,,,-1.0
7565,MMR,1961,,653540.0,,,,,-1.0
7566,MMR,1962,,653540.0,,,,,-1.0
7567,MMR,1963,,653540.0,,,,,-1.0
7568,MMR,1964,,653540.0,,,,,-1.0
7569,MMR,1965,,653540.0,,,,,-1.0
7570,MMR,1966,,653540.0,,,,,-1.0
7571,MMR,1967,,653540.0,,,,,-1.0
7572,MMR,1968,,653540.0,,,,,-1.0
7573,MMR,1969,,653540.0,,,,,-1.0
7574,MMR,1970,,653540.0,,,,21700.0,-1.0
7575,MMR,1971,,653540.0,,,,22500.0,-1.0
7576,MMR,1972,,653540.0,,,,22900.0,-1.0
7577,MMR,1973,,653540.0,,,,23500.0,-1.0
7578,MMR,1974,,653540.0,,,,17900.0,-1.0
7579,MMR,1975,,653540.0,,,,17100.0,-1.0
7580,MMR,1976,,653540.0,,,,17200.0,-1.0
7581,MMR,1977,,653540.0,,,,17400.0,-1.0
7582,MMR,1978,,653540.0,,,,17400.0,-1.0
7583,MMR,1979,,653540.0,,,,18500.0,-1.0
7584,MMR,1980,,653540.0,,,,19400.0,-1.0
7585,MMR,1981,,653540.0,,,,19500.0,-1.0
7586,MMR,1982,,653540.0,,,,21500.0,-1.0
7587,MMR,1983,,653540.0,,,,22300.0,-1.0
7588,MMR,1984,,653540.0,,,,21700.0,-1.0
7589,MMR,1985,,653540.0,,,,22500.0,-1.0
7590,MMR,1986,,653540.0,,,,22500.0,-1.0
7591,MMR,1987,,653540.0,,,,22500.0,-1.0
7592,MMR,1988,,653540.0,,,,22600.0,-1.0
7593,MMR,1989,,653540.0,,,,13800.0,-1.0
7594,MMR,1990,40490.0016784668,653540.0,4080.0,35050.0,2680.0,13800.0,0.21160454619761312
7595,MMR,1991,39930.0003051758,653540.0,4020.0,34460.0,2640.0,13800.0,0.20606904796797149
7596,MMR,1992,42189.998626709,653540.0,4280.0,36600.0,2700.0,13800.0,0.2161511296917528
7597,MMR,1993,44080.0018310547,653540.0,4810.0,38460.0,2670.0,13800.0,0.22316164127642193
7598,MMR,1994,45380.0010681152,653540.0,5650.0,39620.0,2740.0,13800.0,0.22340648372420874
7599,MMR,1995,46970.0012207031,653540.0,6940.0,41130.0,2760.0,14500.0,0.22107171548392385
7600,MMR,1996,46419.9981689453,653540.0,7310.0,40550.0,2730.0,14500.0,0.21640519853746668
7601,MMR,1997,45319.9996948242,653540.0,7250.0,39330.0,2790.0,14500.0,0.2229875933375161
7602,MMR,1998,46040.0009155273,653540.0,7910.0,39930.0,2860.0,14700.0,0.22599646887714842
7603,MMR,1999,49509.9983215332,653540.0,8710.0,43360.0,2850.0,11300.0,0.24463275275015953
7604,MMR,2000,50349.9984741211,653540.0,9440.0,44100.0,2890.0,10329.0,0.24888777911307905
7605,MMR,2001,51340.0001525879,653540.0,8350.0,44950.0,2950.0,9709.0,0.25589073693637954
7606,MMR,2002,51849.9984741211,653540.0,8300.00019073486,45350.0,3020.0,20624.0,0.26070996179164946
7607,MMR,2003,53150.0015258789,653540.0,10489.9997711182,46460.0,3110.0,20611.0,0.2591039841111623
7608,MMR,2004,55130.0010681152,653420.0,10149.9996185303,48260.0,3230.0,24729.0,0.2543072635874906
7609,MMR,2005,57779.9987792969,653360.0,10720.0002670288,50780.0,3290.0,26460.0,0.2553840347530606
7610,MMR,2006,61090.0001525879,653470.0,9970.00026702881,54010.0,3310.0,28700.0,0.25879288485316093
7611,MMR,2007,62470.0012207031,653520.0,10390.0003433228,55330.0,3330.0,29235.0,0.2563581811268845
7612,MMR,2008,63310.001373291,653310.0,7900.00009536743,56110.0,3340.0,29514.0,0.2548686197065156
7613,MMR,2009,64169.9981689453,653300.0,7489.99977111816,56910.0,3350.0,28499.0,0.25072771907348823
7614,MMR,2010,65150.0015258789,653260.0,8130.00011444092,57810.0,3370.0,20485.0,0.24292026229675223
7615,MMR,2011,63279.9987792969,653290.0,8689.9995803833,55870.0,3400.0,32354.0,0.22575006004225404
7616,MMR,2012,63290.0009155273,653150.0,11960.000038147,55800.0,3430.0,37798.8298164773,0.22549813725540335
7617,MMR,2013,64069.9996948242,653080.0,13600.0003814697,56510.0,3470.0,38028.0,0.22343114715995116
7618,MMR,2014,65080.0018310547,653080.0,17040.0009155273,57430.0,3500.0,49599.0,0.22419733396972905
7619,MMR,2015,66529.9987792969,653080.0,19040.0009155273,58810.0,3530.0,51652.0,0.22949094823162272
7620,MMR,2016,67620.002746582,652780.0,21860.0006103516,59830.0,3550.0,65643.0,0.24148492858188375
7621,MMR,2017,69769.9966430664,652750.0,32500.0,61910.0,3580.0,62480.0,0.24665039716977427
7622,MMR,2018,72160.0036621094,652700.0,32939.998626709,64240.0,3590.0,64397.9644896858,0.24905089423016166
7623,MMR,2019,73050.0030517578,652700.0,36720.0012207031,65080.0,3600.0,64320.0,0.24843981887171204
7624,MMR,2020,,652670.0,,,,30407.914,-1.0
7625,MMR,2021,,,,,,,-1.0
7626,MNE,1960,,,,,,,-1.0
7627,MNE,1961,,13450.0,,,,,-1.0
7628,MNE,1962,,13450.0,,,,,-1.0
7629,MNE,1963,,13450.0,,,,,-1.0
7630,MNE,1964,,13450.0,,,,,-1.0
7631,MNE,1965,,13450.0,,,,,-1.0
7632,MNE,1966,,13450.0,,,,,-1.0
7633,MNE,1967,,13450.0,,,,,-1.0
7634,MNE,1968,,13450.0,,,,,-1.0
7635,MNE,1969,,13450.0,,,,,-1.0
7636,MNE,1970,,13450.0,,,,,-1.0
7637,MNE,1971,,13450.0,,,,,-1.0
7638,MNE,1972,,13450.0,,,,,-1.0
7639,MNE,1973,,13450.0,,,,,-1.0
7640,MNE,1974,,13450.0,,,,,-1.0
7641,MNE,1975,,13450.0,,,,,-1.0
7642,MNE,1976,,13450.0,,,,,-1.0
7643,MNE,1977,,13450.0,,,,,-1.0
7644,MNE,1978,,13450.0,,,,,-1.0
7645,MNE,1979,,13450.0,,,,,-1.0
7646,MNE,1980,,13450.0,,,,,-1.0
7647,MNE,1981,,13450.0,,,,,-1.0
7648,MNE,1982,,13450.0,,,,,-1.0
7649,MNE,1983,,13450.0,,,,,-1.0
7650,MNE,1984,,13450.0,,,,,-1.0
7651,MNE,1985,,13450.0,,,,,-1.0
7652,MNE,1986,,13450.0,,,,,-1.0
7653,MNE,1987,,13450.0,,,,,-1.0
7654,MNE,1988,,13450.0,,,,,-1.0
7655,MNE,1989,,13450.0,,,,,-1.0
7656,MNE,1990,949.999988079071,13450.0,1920.0,700.0,40.0,,0.004964789035119194
7657,MNE,1991,930.000007152557,13450.0,1360.0,680.0,40.0,,0.004799504498358163
7658,MNE,1992,829.999983310699,13450.0,1480.0,570.0,40.0,,0.004252321400246937
7659,MNE,1993,819.999992847443,13450.0,1290.0,560.0,40.0,,0.0041513733359595725
7660,MNE,1994,810.000002384186,13450.0,1260.0,550.0,40.0,,0.003987643192815985
7661,MNE,1995,839.999973773956,13450.0,1330.0,570.0,40.0,,0.003953592301096383
7662,MNE,1996,839.999973773956,13450.0,1550.0,570.0,40.0,,0.003915992422800863
7663,MNE,1997,839.999973773956,13450.0,1670.0,570.0,40.0,,0.004133044435497269
7664,MNE,1998,829.999983310699,13450.0,1760.0,560.0,40.0,,0.004074219410648371
7665,MNE,1999,790.000021457672,13450.0,1210.0,520.0,40.0,,0.0039034515547099417
7666,MNE,2000,730.000019073486,13450.0,1520.0,450.0,40.0,,0.003608502264266986
7667,MNE,2001,699.999988079071,13450.0,1670.0,430.0,40.0,2411.0,0.0034889659577841134
7668,MNE,2002,699.999988079071,13450.0,1769.99998092651,420.0,40.0,,0.0035197102317628013
7669,MNE,2003,689.999997615814,13450.0,1889.99998569489,410.0,40.0,4978.0,0.0033637204757539004
7670,MNE,2004,689.999997615814,13450.0,2039.99996185303,410.0,40.0,4974.0,0.0031828769793102382
7671,MNE,2005,699.999988079071,13450.0,2000.0,370.0,90.0,5560.0,0.0030939568199987912
7672,MNE,2006,730.000019073486,13450.0,2180.0000667572,390.0,90.0,,0.00309246702254079
7673,MNE,2007,759.999990463257,13450.0,2099.99990463257,380.0,130.0,,0.0031188124124294243
7674,MNE,2008,779.999971389771,13450.0,2690.00005722046,360.0,180.0,,0.0031400649465646757
7675,MNE,2009,819.999992847443,13450.0,1750.0,350.0,220.0,,0.003203938502625879
7676,MNE,2010,850.000023841858,13450.0,2579.99992370605,330.0,260.0,10064.0086862106,0.003169335746859359
7677,MNE,2011,810.000002384186,13450.0,2539.99996185303,300.0,260.0,7707.0,0.0028896579124505417
7678,MNE,2012,819.999992847443,13450.0,2329.99992370605,310.0,260.0,7485.0,0.0029216063874503402
7679,MNE,2013,810.000002384186,13450.0,2269.99998092651,300.0,250.0,7164.0,0.002824710950433827
7680,MNE,2014,819.999992847443,13450.0,2220.00002861023,310.0,250.0,6492.0,0.002824858744301209
7681,MNE,2015,829.999983310699,13450.0,2359.99989509583,320.0,240.0,6864.0,0.0028630315150626
7682,MNE,2016,819.999992847443,13450.0,2150.00009536743,310.0,240.0,6842.0,0.0029283885191785084
7683,MNE,2017,810.000002384186,13450.0,2269.99998092651,310.0,240.0,6436.0,0.0028635062621209396
7684,MNE,2018,800.000011920929,13450.0,2500.0,290.0,230.0,6887.0,0.0027610962893793055
7685,MNE,2019,779.999971389771,13450.0,2599.99990463257,280.0,230.0,7192.0,0.0026527452911222333
7686,MNE,2020,,13450.0,,,,,-1.0
7687,MNE,2021,,,,,,,-1.0
7688,MNG,1960,,,,,,,-1.0
7689,MNG,1961,,1547438.742,,,,,-1.0
7690,MNG,1962,,1547438.742,,,,,-1.0
7691,MNG,1963,,1547438.742,,,,,-1.0
7692,MNG,1964,,1547438.742,,,,,-1.0
7693,MNG,1965,,1547438.742,,,,,-1.0
7694,MNG,1966,,1547438.742,,,,,-1.0
7695,MNG,1967,,1547438.742,,,,,-1.0
7696,MNG,1968,,1547438.742,,,,,-1.0
7697,MNG,1969,,1547438.742,,,,,-1.0
7698,MNG,1970,,1547438.742,,,,,-1.0
7699,MNG,1971,,1547438.742,,,,,-1.0
7700,MNG,1972,,1547438.742,,,,,-1.0
7701,MNG,1973,,1547438.742,,,,,-1.0
7702,MNG,1974,,1547438.742,,,,,-1.0
7703,MNG,1975,,1547438.742,,,,,-1.0
7704,MNG,1976,,1547438.742,,,,,-1.0
7705,MNG,1977,,1547438.742,,,,,-1.0
7706,MNG,1978,,1547438.742,,,,,-1.0
7707,MNG,1979,,1547438.742,,,,,-1.0
7708,MNG,1980,,1547438.742,,,,,-1.0
7709,MNG,1981,,1547438.742,,,,,-1.0
7710,MNG,1982,,1547438.742,,,,,-1.0
7711,MNG,1983,,1547438.742,,,,,-1.0
7712,MNG,1984,,1547438.742,,,,,-1.0
7713,MNG,1985,,1547438.742,,,,,-1.0
7714,MNG,1986,,1547438.742,,,,,-1.0
7715,MNG,1987,,1547438.742,,,,,-1.0
7716,MNG,1988,,1547438.742,,,,,-1.0
7717,MNG,1989,,1547438.742,,,,,-1.0
7718,MNG,1990,8710.00003814697,1547438.742,12970.0,8240.0,360.0,,0.04551927708201254
7719,MNG,1991,9000.0,1547438.742,14760.0,8570.0,320.0,9800.0,0.046446817368827914
7720,MNG,1992,8729.99954223633,1547438.742,12860.0,8400.0,230.0,17900.0,0.04472622243861072
7721,MNG,1993,8609.99965667725,1547438.742,11850.0,8300.0,190.0,10000.0,0.04358941866966684
7722,MNG,1994,8449.99980926514,1547438.742,10320.0,8170.0,170.0,10000.0,0.04159948656732296
7723,MNG,1995,9109.99965667725,1547438.742,10280.0,8830.0,170.0,10500.0,0.04287764955969165
7724,MNG,1996,9640.00034332275,1547438.742,8690.0,9380.0,160.0,10500.0,0.044940677951030725
7725,MNG,1997,10189.9995803833,1547438.742,8520.0,9920.0,160.0,4900.0,0.05013776473611659
7726,MNG,1998,10470.0002670288,1547438.742,8550.0,10210.0,160.0,4900.0,0.05139407129536565
7727,MNG,1999,10920.0000762939,1547438.742,8610.0,10640.0,170.0,2200.0,0.05395656976893637
7728,MNG,2000,11100.0003814697,1547438.742,9000.0,10790.0,190.0,6200.0,0.054869007484047355
7729,MNG,2001,9489.99977111816,1547438.742,8970.0,9150.0,220.0,5947.0,0.04730040957810731
7730,MNG,2002,7699.99980926514,1547438.968,9600.00038146973,7320.0,250.0,6264.0,0.038716812249689286
7731,MNG,2003,7750.0,1554686.058,9310.0004196167,7340.0,260.0,7358.0,0.03778091851763691
7732,MNG,2004,7409.99984741211,1554444.019,9560.0004196167,6990.0,270.0,6702.0,0.034181330452920336
7733,MNG,2005,8229.99954223633,1554444.091,11060.0004196167,7740.0,330.0,5332.0,0.036376090922751174
7734,MNG,2006,9159.99984741211,1557459.093,12420.0000762939,8640.0,360.0,6169.0,0.038804105088316526
7735,MNG,2007,10479.9995422363,1557459.093,13020.0004577637,9830.0,490.0,6158.0,0.04300678034832352
7736,MNG,2008,10670.0000762939,1557465.087,12970.0002670288,9910.0,580.0,5592.0,0.042954480061987696
7737,MNG,2009,11000.0,1557465.134,13640.0003433228,10070.0,750.0,4783.0,0.042979663214998985
7738,MNG,2010,8939.9995803833,1557292.418,14310.0004196167,7910.0,860.0,6528.0,0.03333395229679189
7739,MNG,2011,10260.0002288818,1557251.947,15729.9995422363,9070.0,1010.0,7194.25844122874,0.0366023342665011
7740,MNG,2012,11520.0004577637,1557251.946,17139.9993896484,10180.0,1150.0,9611.02826134262,0.04104500879806102
7741,MNG,2013,12399.9996185303,1557253.053,18379.9991607666,10890.0,1330.0,4212.0,0.04324248716634529
7742,MNG,2014,14170.0000762939,1557252.921,18120.0008392334,12530.0,1450.0,5705.56146973701,0.04881493777002348
7743,MNG,2015,15750.0,1557255.4,17299.9992370605,13970.0,1580.0,5219.0,0.05432861116740059
7744,MNG,2016,16790.0009155273,1557255.4,18170.0000762939,15000.0,1590.0,6009.0,0.05996054432548537
7745,MNG,2017,17709.9990844727,1557255.4,19579.9999237061,15970.0,1530.0,5277.0,0.06260826312502955
7746,MNG,2018,17629.9991607666,1557255.0,21549.9992370605,15910.0,1520.0,7777.0,0.06084765567399043
7747,MNG,2019,18790.0009155273,1557258.0,23069.9996948242,17130.0,1460.0,8310.0,0.06390395932968514
7748,MNG,2020,,1557506.803,,,,3166.0,-1.0
7749,MNG,2021,,,,,,,-1.0
7750,MNP,1960,,,,,,,-1.0
7751,MNP,1961,,460.0,,,,,-1.0
7752,MNP,1962,,460.0,,,,,-1.0
7753,MNP,1963,,460.0,,,,,-1.0
7754,MNP,1964,,460.0,,,,,-1.0
7755,MNP,1965,,460.0,,,,,-1.0
7756,MNP,1966,,460.0,,,,,-1.0
7757,MNP,1967,,460.0,,,,,-1.0
7758,MNP,1968,,460.0,,,,,-1.0
7759,MNP,1969,,460.0,,,,,-1.0
7760,MNP,1970,,460.0,,,,,-1.0
7761,MNP,1971,,460.0,,,,,-1.0
7762,MNP,1972,,460.0,,,,,-1.0
7763,MNP,1973,,460.0,,,,,-1.0
7764,MNP,1974,,460.0,,,,,-1.0
7765,MNP,1975,,460.0,,,,,-1.0
7766,MNP,1976,,460.0,,,,,-1.0
7767,MNP,1977,,460.0,,,,,-1.0
7768,MNP,1978,,460.0,,,,,-1.0
7769,MNP,1979,,460.0,,,,,-1.0
7770,MNP,1980,,460.0,,,,,-1.0
7771,MNP,1981,,460.0,,,,,-1.0
7772,MNP,1982,,460.0,,,,,-1.0
7773,MNP,1983,,460.0,,,,,-1.0
7774,MNP,1984,,460.0,,,,,-1.0
7775,MNP,1985,,460.0,,,,,-1.0
7776,MNP,1986,,460.0,,,,,-1.0
7777,MNP,1987,,460.0,,,,,-1.0
7778,MNP,1988,,460.0,,,,,-1.0
7779,MNP,1989,,460.0,,,,,-1.0
7780,MNP,1990,,460.0,,,,,-1.0
7781,MNP,1991,,460.0,,,,,-1.0
7782,MNP,1992,,460.0,,,,,-1.0
7783,MNP,1993,,460.0,,,,,-1.0
7784,MNP,1994,,460.0,,,,,-1.0
7785,MNP,1995,,460.0,,,,,-1.0
7786,MNP,1996,,460.0,,,,,-1.0
7787,MNP,1997,,460.0,,,,,-1.0
7788,MNP,1998,,460.0,,,,,-1.0
7789,MNP,1999,,460.0,,,,,-1.0
7790,MNP,2000,,460.0,,,,,-1.0
7791,MNP,2001,,460.0,,,,,-1.0
7792,MNP,2002,,460.0,,,,,-1.0
7793,MNP,2003,,460.0,,,,,-1.0
7794,MNP,2004,,460.0,,,,,-1.0
7795,MNP,2005,,460.0,,,,,-1.0
7796,MNP,2006,,460.0,,,,,-1.0
7797,MNP,2007,,460.0,,,,,-1.0
7798,MNP,2008,,460.0,,,,,-1.0
7799,MNP,2009,,460.0,,,,,-1.0
7800,MNP,2010,,460.0,,,,,-1.0
7801,MNP,2011,,460.0,,,,,-1.0
7802,MNP,2012,,460.0,,,,,-1.0
7803,MNP,2013,,460.0,,,,,-1.0
7804,MNP,2014,,460.0,,,,,-1.0
7805,MNP,2015,,460.0,,,,,-1.0
7806,MNP,2016,,460.0,,,,,-1.0
7807,MNP,2017,,460.0,,,,,-1.0
7808,MNP,2018,,460.0,,,,,-1.0
7809,MNP,2019,,460.0,,,,,-1.0
7810,MNP,2020,,460.0,,,,,-1.0
7811,MNP,2021,,,,,,,-1.0
7812,MOZ,1960,,,,,,,-1.0
7813,MOZ,1961,,786380.0,,,,,-1.0
7814,MOZ,1962,,786380.0,,,,,-1.0
7815,MOZ,1963,,786380.0,,,,,-1.0
7816,MOZ,1964,,786380.0,,,,,-1.0
7817,MOZ,1965,,786380.0,,,,,-1.0
7818,MOZ,1966,,786380.0,,,,,-1.0
7819,MOZ,1967,,786380.0,,,,,-1.0
7820,MOZ,1968,,786380.0,,,,,-1.0
7821,MOZ,1969,,786380.0,,,,,-1.0
7822,MOZ,1970,,786380.0,,,,,-1.0
7823,MOZ,1971,,786380.0,,,,,-1.0
7824,MOZ,1972,,786380.0,,,,,-1.0
7825,MOZ,1973,,786380.0,,,,,-1.0
7826,MOZ,1974,,786380.0,,,,,-1.0
7827,MOZ,1975,,786380.0,,,,4600.0,-1.0
7828,MOZ,1976,,786380.0,,,,8000.0,-1.0
7829,MOZ,1977,,786380.0,,,,4300.0,-1.0
7830,MOZ,1978,,786380.0,,,,5300.0,-1.0
7831,MOZ,1979,,786380.0,,,,5500.0,-1.0
7832,MOZ,1980,,786380.0,,,,6100.0,-1.0
7833,MOZ,1981,,786380.0,,,,5400.0,-1.0
7834,MOZ,1982,,786380.0,,,,5500.0,-1.0
